i,t,alpha,delta1,delta2,CL,viol,SPL,flags
5.570000000000000000e+02,5.570000000000000284e+00,1.199399764575711380e+01,-3.507801369173168649e+00,6.247977550567796357e+00,1.304198503678781984e+00,4.198503678781939641e-03,8.007274666218698655e+01,1.000000000000000000e+00
5.580000000000000000e+02,5.580000000000000071e+00,1.199521024257385804e+01,-3.521402988814423374e+00,6.238651716121499824e+00,1.305504761198106767e+00,5.504761198106722375e-03,8.007250846428667046e+01,0.000000000000000000e+00
5.590000000000000000e+02,5.589999999999999858e+00,1.198917508740358429e+01,-3.542072231709440189e+00,6.224463877088890484e+00,1.306433159646677389e+00,6.433159646677344412e-03,8.007136857200862323e+01,0.000000000000000000e+00
5.600000000000000000e+02,5.600000000000000533e+00,1.194834708618529184e+01,-3.586595491188517393e+00,6.193872104391311417e+00,1.306781599124932303e+00,6.781599124932258249e-03,8.007507410022034833e+01,0.000000000000000000e+00
5.610000000000000000e+02,5.610000000000000320e+00,1.188236681031762210e+01,-3.648278027182434435e+00,6.151492533961311793e+00,1.305256357938579637e+00,5.256357938579592215e-03,8.008605033112658589e+01,0.000000000000000000e+00
5.620000000000000000e+02,5.620000000000000107e+00,1.190613109106153722e+01,-3.640336075559061690e+00,6.156964682228729835e+00,1.301330191537994230e+00,1.330191537994185325e-03,8.008922589639328748e+01,0.000000000000000000e+00
5.630000000000000000e+02,5.629999999999999893e+00,1.192509450700870133e+01,-3.635538529869777324e+00,6.160277046655188826e+00,1.299847904309139324e+00,1.520956908607207225e-04,8.008765755231141270e+01,0.000000000000000000e+00
5.640000000000000000e+02,5.639999999999999680e+00,1.194022692983522660e+01,-3.615472426250430971e+00,6.174080822513843714e+00,1.299994178735231154e+00,5.821264768890443975e-06,8.008534426619306146e+01,0.000000000000000000e+00
5.650000000000000000e+02,5.650000000000000355e+00,1.191773883657814892e+01,-3.646391735427930048e+00,6.152849587245057705e+00,1.301680613339131209e+00,1.680613339131165063e-03,8.008528343434294072e+01,0.000000000000000000e+00
5.660000000000000000e+02,5.660000000000000142e+00,1.192442827527688110e+01,-3.656666025213508142e+00,6.145805261411212861e+00,1.302222881937496579e+00,2.222881937496534732e-03,8.008249594974793695e+01,0.000000000000000000e+00
5.670000000000000000e+02,5.669999999999999929e+00,1.189669223702148138e+01,-3.690602461955124980e+00,6.122504846882837803e+00,1.303277459990293430e+00,3.277459990293385417e-03,8.008292409741466145e+01,0.000000000000000000e+00
5.680000000000000000e+02,5.679999999999999716e+00,1.184941015065995806e+01,-3.737842760570665668e+00,6.090071482397473090e+00,1.303234418103655701e+00,3.234418103655656296e-03,8.008852313979974724e+01,0.000000000000000000e+00
5.690000000000000000e+02,5.690000000000000391e+00,1.178404111238231167e+01,-3.797365049198619946e+00,6.049215763527305612e+00,1.301573413951671698e+00,1.573413951671653876e-03,8.010024446962717093e+01,0.000000000000000000e+00
5.700000000000000000e+02,5.700000000000000178e+00,1.177910777389822883e+01,-3.814490704427364598e+00,6.037467975419213317e+00,1.297968635673196980e+00,2.031364326803064557e-03,8.010755659669382567e+01,0.000000000000000000e+00
5.710000000000000000e+02,5.709999999999999964e+00,1.182373246604000094e+01,-3.793243377378016756e+00,6.052048122366524119e+00,1.295668884584030289e+00,4.331115415969755134e-03,8.010540066244817581e+01,0.000000000000000000e+00
5.720000000000000000e+02,5.719999999999999751e+00,1.182753949402481020e+01,-3.803780350422221179e+00,6.044821319786045422e+00,1.296660015167519164e+00,3.339984832480880073e-03,8.010178105296004958e+01,0.000000000000000000e+00
5.730000000000000000e+02,5.730000000000000426e+00,1.182827471937236119e+01,-3.816175748111771071e+00,6.036319326987460876e+00,1.298155217552100726e+00,1.844782447899318001e-03,8.009756270076708518e+01,0.000000000000000000e+00
5.740000000000000000e+02,5.740000000000000213e+00,1.185455944900110126e+01,-3.810480952494532669e+00,6.040228382146517028e+00,1.299903678301879806e+00,9.632169812023860800e-05,8.008940164720553412e+01,0.000000000000000000e+00
5.750000000000000000e+02,5.750000000000000000e+00,1.188394137849582854e+01,-3.793688207876849461e+00,6.051751885738659631e+00,1.302997740597296117e+00,2.997740597296072451e-03,8.007892363683882309e+01,0.000000000000000000e+00
5.760000000000000000e+02,5.759999999999999787e+00,1.185726898417411768e+01,-3.824588198548249718e+00,6.030552315747505610e+00,1.307451932256542104e+00,7.451932256542059818e-03,8.007362661072787091e+01,0.000000000000000000e+00
5.770000000000000000e+02,5.770000000000000462e+00,1.180936992161272059e+01,-3.870037085923483833e+00,5.999375873098526490e+00,1.310159877629239356e+00,1.015987762923931115e-02,8.007511569255512995e+01,0.000000000000000000e+00
5.780000000000000000e+02,5.780000000000000249e+00,1.175798619003992584e+01,-3.917645857261483400e+00,5.966727371363584886e+00,1.310654764239921111e+00,1.065476423992106625e-02,8.008186550628590794e+01,0.000000000000000000e+00
5.790000000000000000e+02,5.790000000000000036e+00,1.169519826972309495e+01,-3.972938229152070733e+00,5.928821752033466730e+00,1.309380317716489550e+00,9.380317716489505742e-03,8.009366718828438536e+01,0.000000000000000000e+00
5.800000000000000000e+02,5.799999999999999822e+00,1.164580510359470011e+01,-4.018821606745187403e+00,5.897376768286227033e+00,1.306292671414905460e+00,6.292671414905415261e-03,8.010692482025491756e+01,0.000000000000000000e+00
5.810000000000000000e+02,5.810000000000000497e+00,1.158974357074096595e+01,-4.069083718018605467e+00,5.862941302290015422e+00,1.302461958558730704e+00,2.461958558730659163e-03,8.012174247634105484e+01,0.000000000000000000e+00
5.820000000000000000e+02,5.820000000000000284e+00,1.160239107539070957e+01,-4.071237042717942956e+00,5.861459932826377006e+00,1.297763433932145549e+00,2.236566067854495188e-03,8.012920653764896883e+01,0.000000000000000000e+00
5.830000000000000000e+02,5.830000000000000071e+00,1.160354180858014850e+01,-4.081158089440073411e+00,5.854659739675560637e+00,1.295524058868708916e+00,4.475941131291127917e-03,8.013304378949756313e+01,0.000000000000000000e+00
5.840000000000000000e+02,5.839999999999999858e+00,1.164281916657736815e+01,-4.064284654727652324e+00,5.866205834676638808e+00,1.294530165350287865e+00,5.469834649712179697e-03,8.012999460833123067e+01,0.000000000000000000e+00
5.850000000000000000e+02,5.850000000000000533e+00,1.166856281506737858e+01,-4.056602166019440681e+00,5.871459848328412612e+00,1.296150339739786661e+00,3.849660260213383367e-03,8.012361888015233546e+01,0.000000000000000000e+00
5.860000000000000000e+02,5.860000000000000320e+00,1.172299922679320083e+01,-4.028675451962886456e+00,5.890576663404281099e+00,1.299020148167636890e+00,9.798518323631544291e-04,8.011141917570122928e+01,0.000000000000000000e+00
5.870000000000000000e+02,5.870000000000000107e+00,1.171530059724878114e+01,-4.043878246623795469e+00,5.880159195695116026e+00,1.304065570757196424e+00,4.065570757196379503e-03,8.010226870911685637e+01,0.000000000000000000e+00
5.880000000000000000e+02,5.879999999999999893e+00,1.166822551845446476e+01,-4.086359806908783199e+00,5.851062465859841133e+00,1.307815845654536790e+00,7.815845654536746068e-03,8.010016522443760323e+01,0.000000000000000000e+00
5.890000000000000000e+02,5.889999999999999680e+00,1.163298384966130783e+01,-4.120355668460897292e+00,5.827782773959522267e+00,1.308789996782073972e+00,8.789996782073927761e-03,8.010174100158856447e+01,0.000000000000000000e+00
5.900000000000000000e+02,5.900000000000000355e+00,1.155725718199423113e+01,-4.182381226418439013e+00,5.785323747386380333e+00,1.308239553866246130e+00,8.239553866246085434e-03,8.011054319993407091e+01,0.000000000000000000e+00
5.910000000000000000e+02,5.910000000000000142e+00,1.149202401500034476e+01,-4.236840099572235729e+00,5.748057468331424502e+00,1.304677765747057183e+00,4.677765747057138768e-03,8.012284873845393918e+01,0.000000000000000000e+00
5.920000000000000000e+02,5.919999999999999929e+00,1.150071626724232488e+01,-4.239572268629954621e+00,5.746181295127263944e+00,1.299342639280952394e+00,6.573607190476504769e-04,8.012939502175922257e+01,0.000000000000000000e+00
5.930000000000000000e+02,5.929999999999999716e+00,1.152640778243213049e+01,-4.230269490425093259e+00,5.752536262761887009e+00,1.296049175837520107e+00,3.950824162479937840e-03,8.013028626178058289e+01,0.000000000000000000e+00
5.940000000000000000e+02,5.940000000000000391e+00,1.153732013365873321e+01,-4.231075782016632481e+00,5.751977613168569370e+00,1.294968993859924478e+00,5.031006140075566790e-03,8.012880042820685844e+01,0.000000000000000000e+00
5.950000000000000000e+02,5.950000000000000178e+00,1.155390016650403773e+01,-4.227746598251926002e+00,5.754247426854276704e+00,1.294760196727935186e+00,5.239803272064857964e-03,8.012505531214142707e+01,0.000000000000000000e+00
5.960000000000000000e+02,5.959999999999999964e+00,1.160093228838294266e+01,-4.202996003453064233e+00,5.771167715902428164e+00,1.295385990585306235e+00,4.614009414693809319e-03,8.011648633741512526e+01,0.000000000000000000e+00
5.970000000000000000e+02,5.969999999999999751e+00,1.162932097376214102e+01,-4.191062594782727579e+00,5.779323426007325182e+00,1.297959707162753995e+00,2.040292837246049373e-03,8.010626904927332248e+01,0.000000000000000000e+00
5.980000000000000000e+02,5.980000000000000426e+00,1.163104381614688165e+01,-4.197573310119931733e+00,5.774863536808140019e+00,1.301024760433628025e+00,1.024760433627980305e-03,8.009768941796379238e+01,0.000000000000000000e+00
5.990000000000000000e+02,5.990000000000000213e+00,1.160675497796051836e+01,-4.222085839293835186e+00,5.758091032045823177e+00,1.303157128954632871e+00,3.157128954632826279e-03,8.009323858375360317e+01,0.000000000000000000e+00
6.000000000000000000e+02,6.000000000000000000e+00,1.155513580196057788e+01,-4.265548351574322439e+00,5.728361817160344316e+00,1.303357046894610516e+00,3.357046894610471455e-03,8.009480659794223811e+01,0.000000000000000000e+00
6.010000000000000000e+02,6.009999999999999787e+00,1.158972688217341585e+01,-4.248653641792269120e+00,5.739906305382988627e+00,1.300836741973342203e+00,8.367419733421588290e-04,8.009133388782163365e+01,0.000000000000000000e+00
6.020000000000000000e+02,6.020000000000000462e+00,1.156067560289579177e+01,-4.276033783502191099e+00,5.721179181625561050e+00,1.300253103637550867e+00,2.531036375508222136e-04,8.009114794433375550e+01,0.000000000000000000e+00
6.030000000000000000e+02,6.030000000000000249e+00,1.158710118628610353e+01,-4.264519898415844779e+00,5.729044340911531030e+00,1.298085504607593865e+00,1.914495392406179164e-03,8.008736055330238912e+01,0.000000000000000000e+00
6.040000000000000000e+02,6.040000000000000036e+00,1.162639978588218348e+01,-4.243856629478364617e+00,5.743165000528853703e+00,1.297270303164088867e+00,2.729696835911177288e-03,8.007955427204461785e+01,0.000000000000000000e+00
6.050000000000000000e+02,6.049999999999999822e+00,1.167570360368696036e+01,-4.216036765489644011e+00,5.762180326963441068e+00,1.297975893227038657e+00,2.024106772961387080e-03,8.006758395790893701e+01,0.000000000000000000e+00
6.060000000000000000e+02,6.060000000000000497e+00,1.172467845736711567e+01,-4.188276890538504382e+00,5.781157670548718208e+00,1.300191336551986820e+00,1.913365519867760156e-04,8.005235514690745902e+01,0.000000000000000000e+00
6.070000000000000000e+02,6.070000000000000284e+00,1.178029897103032475e+01,-4.150947128795847263e+00,5.806683399140392332e+00,1.303432104119569779e+00,3.432104119569734380e-03,8.003418871833457615e+01,0.000000000000000000e+00
6.080000000000000000e+02,6.080000000000000071e+00,1.177585041194723203e+01,-4.160392584260905302e+00,5.800217369533724465e+00,1.307798531096763028e+00,7.798531096762983950e-03,8.002043348136611201e+01,0.000000000000000000e+00
6.090000000000000000e+02,6.089999999999999858e+00,1.173644445632033673e+01,-4.194196163459612769e+00,5.777089914029078344e+00,1.310044724940250260e+00,1.004472494025021589e-02,8.001451278560536196e+01,0.000000000000000000e+00
6.100000000000000000e+02,6.100000000000000533e+00,1.170612178410829074e+01,-4.221486385387688500e+00,5.758421972688904766e+00,1.309118318634572509e+00,9.118318634572464276e-03,8.001330836763403909e+01,0.000000000000000000e+00
6.110000000000000000e+02,6.110000000000000320e+00,1.167278298482451504e+01,-4.250746428762637308e+00,5.738410537973203773e+00,1.306274300293345236e+00,6.274300293345191903e-03,8.001589059747274746e+01,0.000000000000000000e+00
6.120000000000000000e+02,6.120000000000000107e+00,1.169268744550675621e+01,-4.242601883505557225e+00,5.743973497691489349e+00,1.301867340011717777e+00,1.867340011717733006e-03,8.001460999383854755e+01,0.000000000000000000e+00
6.130000000000000000e+02,6.129999999999999893e+00,1.173170325500606737e+01,-4.220946166977231684e+00,5.758773598593332821e+00,1.298737621347486160e+00,1.262378652513884703e-03,8.000819336351086974e+01,0.000000000000000000e+00
6.140000000000000000e+02,6.140000000000000568e+00,1.177420685428087133e+01,-4.196706707828378846e+00,5.775342239002627664e+00,1.297386071013492792e+00,2.613928986507252361e-03,7.999751430702021082e+01,0.000000000000000000e+00
6.150000000000000000e+02,6.150000000000000355e+00,1.181982163119382712e+01,-4.148583400608082172e+00,5.808245807744608413e+00,1.297460475515173517e+00,2.539524484826527484e-03,7.998564151164892166e+01,0.000000000000000000e+00
6.160000000000000000e+02,6.160000000000000142e+00,1.185622130165972088e+01,-4.097460568396434688e+00,5.843213796627369838e+00,1.299278295144073780e+00,7.217048559262639884e-04,7.997496244998130521e+01,0.000000000000000000e+00
6.170000000000000000e+02,6.169999999999999929e+00,1.188214573414749253e+01,-4.085610618953483097e+00,5.851321094460660177e+00,1.302170895107168658e+00,2.170895107168613336e-03,7.996269237734105673e+01,0.000000000000000000e+00
6.180000000000000000e+02,6.179999999999999716e+00,1.190595467674395813e+01,-4.068040828659158059e+00,5.863343920532408049e+00,1.304475116110186628e+00,4.475116110186583285e-03,7.995032046852065832e+01,0.000000000000000000e+00
6.190000000000000000e+02,6.190000000000000391e+00,1.189221942105543661e+01,-4.083903493954734287e+00,5.852484742076236479e+00,1.306442120876621926e+00,6.442120876621881820e-03,7.994237819242439969e+01,0.000000000000000000e+00
6.200000000000000000e+02,6.200000000000000178e+00,1.185907847339726118e+01,-4.113162995212221951e+00,5.832457846271870139e+00,1.306261760393648830e+00,6.261760393648785339e-03,7.994061576474628339e+01,0.000000000000000000e+00
6.210000000000000000e+02,6.209999999999999964e+00,1.181506662689709408e+01,-4.149911804652846037e+00,5.807310374268818798e+00,1.303653110899859024e+00,3.653110899858980076e-03,7.994493597506463800e+01,0.000000000000000000e+00
6.220000000000000000e+02,6.219999999999999751e+00,1.184066367045960000e+01,-4.137691842736472836e+00,5.815666829979773134e+00,1.298797124155642857e+00,1.202875844357187418e-03,7.994374398742529308e+01,0.000000000000000000e+00
6.230000000000000000e+02,6.230000000000000426e+00,1.183569831663065486e+01,-4.146787003200374855e+00,5.809442191083747709e+00,1.295482248634905353e+00,4.517751365094690996e-03,7.994292873999631865e+01,0.000000000000000000e+00
6.240000000000000000e+02,6.240000000000000213e+00,1.186889057589718988e+01,-4.124459172643960336e+00,5.824713165201464982e+00,1.291909730730726569e+00,8.090269269273475672e-03,7.993750377485132219e+01,0.000000000000000000e+00
6.250000000000000000e+02,6.250000000000000000e+00,1.189537732824119232e+01,-4.069690476365164677e+00,5.862181964202002327e+00,1.290023827861265904e+00,9.976172138734140660e-03,7.993396506949093805e+01,0.000000000000000000e+00
6.260000000000000000e+02,6.259999999999999787e+00,1.191651322152580050e+01,-4.004934707080706424e+00,5.906505566568849730e+00,1.290078163510688380e+00,9.921836489311663954e-03,7.993410559504076218e+01,2.000000000000000000e+00
6.270000000000000000e+02,6.270000000000000462e+00,1.193337923737917450e+01,-3.942223588221029917e+00,5.949456176223571369e+00,1.291681975214346023e+00,8.318024785654021258e-03,7.993760462373914777e+01,1.000000000000000000e+00
6.280000000000000000e+02,6.280000000000000249e+00,1.194683797730257346e+01,-3.896007711657944572e+00,5.981129971861617989e+00,1.294255393884785832e+00,5.744606115214212494e-03,7.994236764106761939e+01,1.000000000000000000e+00
